updated;price
1998-04-04;10.1816
1998-04-03;10.2089
1998-04-02;10.2165
1998-04-01;10.2431
1998-03-31;10.2697
1998-03-28;10.2834
1998-03-27;10.2111
1998-03-26;10.1921
1998-03-25;10.2299
1998-03-24;10.1643
1998-03-21;10.1352
1998-03-20;10.1678
1998-03-19;10.1796
1998-03-18;10.1622
1998-03-17;10.1581
1998-03-14;10.0854
1998-03-13;10.0236
1998-03-12;9.9699
1998-03-11;9.9518
1998-03-07;9.937
1998-03-06;10.003
1998-03-05;10.038
1998-03-04;9.9934
1998-03-03;10.049
1998-03-01;9.986
1998-02-28;9.986
1998-02-27;9.9639
1998-02-26;10.0061
1998-02-25;9.9731
1998-02-24;9.9177
1998-02-21;9.9235
1998-02-20;9.9259
1998-02-19;9.8759
1998-02-18;9.9207
1998-02-17;9.9071
1998-02-14;9.9008
1998-02-13;9.8687
1998-02-12;9.8231
1998-02-11;9.844
1998-02-10;9.9145
1998-02-07;9.9524
1998-02-06;9.9854
1998-02-05;9.9152
1998-02-04;9.9312
1998-02-03;9.849
1998-01-31;9.8694
1998-01-30;9.8834
1998-01-29;9.8711
1998-01-28;9.9973
1998-01-27;10.0986
1998-01-24;9.924
1998-01-23;9.8646
1998-01-22;9.7791
1998-01-21;9.8158
1998-01-20;9.8516
1998-01-17;9.7741
1998-01-16;9.7599
1998-01-15;9.7457
1998-01-14;9.7259
1998-01-13;9.6453
1998-01-10;9.66
1998-01-09;9.686
1998-01-07;9.7175
1998-01-06;9.8079
1998-01-01;9.9913
1997-12-30;9991.34
1997-12-27;9943.9
1997-12-26;9950.81
1997-12-25;9921.03
1997-12-24;9888.31
1997-12-23;9904.73
1997-12-20;9905.56
1997-12-19;9813.68
1997-12-18;9744.14
1997-12-17;9688.58
1997-12-16;9787.47
1997-12-12;9797.37
1997-12-11;9782.66
1997-12-10;9783.85
1997-12-09;9832.98
1997-12-06;9864.8
1997-12-05;9983.16
1997-12-04;9968.03
1997-12-03;9977.7
1997-12-02;9973.92
1997-11-29;9920.24
1997-11-28;9899.14
1997-11-27;9913.44
1997-11-26;9981.65
1997-11-25;10000.2
1997-11-22;9976.92
1997-11-21;9980.05
1997-11-20;9999.7
1997-11-19;10011.3
1997-11-18;9947.74
1997-11-15;10017.8
1997-11-14;10023.8
1997-11-13;10060.3
1997-11-12;10025.3
1997-11-11;9935.18
1997-11-07;9882.65
1997-11-06;9898.15
1997-11-05;9867.61
1997-11-04;9843.65
1997-11-01;9804.8
1997-10-31;9830.11
1997-10-30;9816.18
1997-10-29;9830.49
1997-10-28;9635.3
1997-10-25;9580.74
1997-10-24;9600.86
1997-10-23;9597.47
1997-10-22;9591.72
1997-10-21;9586.43
1997-10-18;9495.91
1997-10-17;9540.81
1997-10-16;9515.45
1997-10-15;9530.28
1997-10-14;9533.5
1997-10-11;9542.0
1997-10-10;9523.21
1997-10-09;9513.15
1997-10-08;9484.89
1997-10-07;9476.82
1997-10-04;9458.93
1997-10-03;9474.1
1997-10-02;9488.46
1997-10-01;9440.31
1997-09-30;9422.88
1997-09-27;9488.96
1997-09-26;9455.7
1997-09-25;9464.41
1997-09-24;9399.68
1997-09-23;9422.45
1997-09-20;9406.57
1997-09-19;9355.38
1997-09-18;9329.95
1997-09-17;9365.57
1997-09-16;9385.6
1997-09-13;9330.22
1997-09-12;9282.77
1997-09-11;9275.72
1997-09-10;9251.35
1997-09-09;9292.4
1997-09-06;9250.89
1997-09-05;9234.13
1997-09-04;9284.65
1997-09-03;9373.85
1997-09-02;9407.02
1997-08-30;9425.94
1997-08-29;9394.43
1997-08-28;9385.38
1997-08-27;9351.44
1997-08-26;9354.49
1997-08-23;9249.3
1997-08-22;9260.66
1997-08-21;9295.28
1997-08-20;9331.47
1997-08-19;9380.44
1997-08-16;9244.14
1997-08-15;9195.65
1997-08-14;9169.51
1997-08-13;9221.94
1997-08-12;9228.91
1997-08-09;9225.73
1997-08-08;9303.45
1997-08-07;9426.97
1997-08-06;9458.42
1997-08-05;9452.73
1997-08-02;9514.8
1997-08-01;9493.44
1997-07-31;9450.16
1997-07-30;9449.11
1997-07-29;9619.62
1997-07-26;9693.88
1997-07-25;9716.54
1997-07-24;9727.66
1997-07-23;9694.13
1997-07-22;9704.68
1997-07-19;9676.38
1997-07-18;9706.54
1997-07-17;9678.31
1997-07-16;9757.61
1997-07-15;9779.01
1997-07-12;9758.76
1997-07-11;9743.15
1997-07-10;9758.76
1997-07-09;9741.99
1997-07-08;9767.49
1997-07-05;9754.81
1997-07-04;9675.02
1997-07-03;9580.77
1997-07-02;9625.87
1997-07-01;9613.73
1997-06-28;9627.03
1997-06-27;9618.36
1997-06-26;9654.21
1997-06-25;9643.22
1997-06-24;9566.24
1997-06-21;9524.6
1997-06-20;9469.18
1997-06-19;9472.07
1997-06-18;9456.46
1997-06-17;9454.73
1997-06-14;9429.86
1997-06-12;9472.75
1997-06-11;9443.7
1997-06-10;9429.7
1997-06-07;9425.75
1997-06-06;9429.9
1997-06-05;9435.1
1997-06-04;9438.66
1997-06-03;9454.35
1997-05-31;9456.17
1997-05-30;9435.97
1997-05-29;9419.7
1997-05-28;9450.06
1997-05-27;9464.5
1997-05-24;9391.04
1997-05-23;9493.3
1997-05-22;9539.46
1997-05-21;9480.6
1997-05-20;9458.67
1997-05-17;9461.55
1997-05-16;9475.98
1997-05-15;9418.27
1997-05-14;9358.25
1997-05-13;9354.79
1997-05-09;9371.74
1997-05-08;9430.68
1997-05-07;9324.2
1997-05-06;9352.09
1997-05-01;9386.1
1997-04-30;9362.1
1997-04-29;9345.02
1997-04-26;9353.77
1997-04-25;9353.3
1997-04-24;9402.33
1997-04-23;9393.79
1997-04-22;9423.81
1997-04-19;9392.92
1997-04-18;9339.42
1997-04-17;9346.42
1997-04-16;9327.08
1997-04-15;9360.62
1997-04-12;9324.61
1997-04-11;9312.17
1997-04-10;9323.76
1997-04-09;9337.74
1997-04-08;9359.16
1997-04-05;9417.86
1997-04-04;9419.16
1997-04-03;9446.91
1997-04-02;9391.39
1997-04-01;9361.19
1997-03-29;9350.56
1997-03-28;9323.58
1997-03-27;9253.15
1997-03-26;9254.49
1997-03-25;9166.07
1997-03-22;9092.69
1997-03-21;9139.2
1997-03-20;9085.75
1997-03-19;9064.87
1997-03-18;9125.95
1997-03-15;9093.43
1997-03-14;9102.9
1997-03-13;9151.45
1997-03-12;9120.9
1997-03-08;9179.2
1997-03-07;9178.11
1997-03-06;9179.2
1997-03-05;9182.89
1997-03-04;9245.1
1997-03-01;9189.76
1997-02-28;9271.75
1997-02-27;9288.91
1997-02-26;9256.7
1997-02-25;9222.26
1997-02-22;9159.57
1997-02-21;9166.54
1997-02-20;9085.81
1997-02-19;9138.07
1997-02-18;9171.62
1997-02-15;9143.89
1997-02-14;9205.66
1997-02-13;9243.4
1997-02-12;9240.24
1997-02-11;9216.34
1997-02-08;9233.13
1997-02-07;9251.86
1997-02-06;9158.23
1997-02-05;9164.63
1997-02-04;9029.05
1997-02-01;9067.52
1997-01-31;9147.13
1997-01-30;9071.85
1997-01-29;9079.95
1997-01-28;9142.56
1997-01-25;9151.16
1997-01-24;9140.66
1997-01-23;9327.68
1997-01-22;9352.99
1997-01-21;9332.85
1997-01-18;9385.57
1997-01-17;9418.64
1997-01-16;9355.93
1997-01-15;9362.11
1997-01-14;9352.06
1997-01-11;9464.43
1997-01-10;9456.52
1997-01-09;9460.89
1997-01-07;9435.09
1997-01-06;9393.81
1997-01-01;9406.41
1996-12-31;9387.5
1996-12-28;9301.29
1996-12-27;9304.07
1996-12-26;9299.07
1996-12-25;9309.6
1996-12-24;9267.39
1996-12-21;9238.53
1996-12-20;9281.23
1996-12-19;9249.05
1996-12-18;9222.99
1996-12-17;9195.85
1996-12-16;9168.17
1996-12-15;9158.23
1996-12-12;9156.02
1996-12-11;9126.75
1996-12-10;9090.86
1996-12-07;9043.4
1996-12-06;9082.07
1996-12-05;9067.19
1996-12-04;9248.66
1996-12-03;9292.71
1996-11-30;9253.52
1996-11-29;9233.61
1996-11-28;9238.99
1996-11-27;9223.5
1996-11-26;9218.47
1996-11-23;9261.24
1996-11-22;9226.56
1996-11-21;9230.37
1996-11-20;9176.46
1996-11-19;9117.73
1996-11-16;9141.83
1996-11-15;9112.16
1996-11-14;8997.07
1996-11-13;9049.09
1996-11-12;9047.44
1996-11-11;9023.89
1996-11-07;9014.56
1996-11-06;9001.37
1996-11-05;8936.93
1996-11-02;8933.65
1996-11-01;8880.19
1996-10-31;8812.55
1996-10-30;8772.79
1996-10-29;8757.14
1996-10-26;8671.71
1996-10-25;8689.71
1996-10-24;8684.34
1996-10-23;8669.73
1996-10-22;8648.6
1996-10-19;8611.76
1996-10-18;8609.63
1996-10-17;8612.89
1996-10-16;8592.78
1996-10-15;8575.55
1996-10-12;8513.76
1996-10-11;8486.81
1996-10-10;8478.19
1996-10-09;8472.29
1996-10-08;8469.23
1996-10-05;8481.82
1996-10-04;8477.61
1996-10-03;8468.52
1996-10-02;8473.03
1996-10-01;8433.6
1996-09-28;8424.24
1996-09-27;8420.57
1996-09-26;8434.17
1996-09-25;8384.62
1996-09-24;8370.73
1996-09-21;8364.04
1996-09-20;8395.38
1996-09-19;8364.35
1996-09-18;8360.22
1996-09-17;8348.57
1996-09-14;8344.98
1996-09-13;8339.24
1996-09-12;8330.29
1996-09-11;8348.15
1996-09-10;8355.75
1996-09-07;8395.53
1996-09-06;8397.79
1996-09-05;8386.09
1996-09-04;8349.83
1996-09-03;8351.56
1996-08-31;8321.1
1996-08-30;8337.0
1996-08-29;8317.21
1996-08-28;8307.26
1996-08-27;8286.68
1996-08-24;8242.9
1996-08-23;8226.21
1996-08-22;8205.77
1996-08-21;8193.04
1996-08-20;8208.56
1996-08-17;8189.98
1996-08-16;8190.69
1996-08-15;8175.02
1996-08-14;8186.24
1996-08-13;8177.96
1996-08-10;8155.08
1996-08-09;8101.14
1996-08-08;8071.46
1996-08-07;8075.51
1996-08-06;8089.24
1996-08-03;8056.98
1996-08-02;8104.16
1996-08-01;8095.89
1996-07-31;8086.54
1996-07-30;8070.97
1996-07-27;8069.41
1996-07-26;8046.61
1996-07-25;8038.85
1996-07-24;8010.92
1996-07-23;7980.44
1996-07-20;7957.77
1996-07-19;7950.06
1996-07-18;7975.22
1996-07-17;7990.59
1996-07-16;7958.22
1996-07-13;7977.68
1996-07-12;7959.21
1996-07-11;7952.04
1996-07-10;7966.39
1996-07-09;7964.31
1996-07-06;7975.53
1996-07-05;7996.03
1996-07-03;7974.48
1996-07-02;7946.22
1996-06-29;7906.67
1996-06-28;7849.38
1996-06-27;7827.82
1996-06-26;7820.01
1996-06-25;7792.05
1996-06-22;7782.34
1996-06-21;7800.52
1996-06-20;7808.03
1996-06-19;7814.13
1996-06-18;7788.79
1996-06-16;7771.01
1996-06-14;7747.26
1996-06-12;7757.83
1996-06-11;7752.78
1996-06-08;7801.12
1996-06-07;7788.21
1996-06-06;7800.57
1996-06-05;7792.86
1996-06-04;7785.69
1996-06-01;7710.16
1996-05-31;7682.95
1996-05-30;7591.67
1996-05-29;7567.09
1996-05-28;7573.58
1996-05-25;7568.51
1996-05-24;7540.98
1996-05-23;7544.44
1996-05-22;7554.88
1996-05-21;7536.37
1996-05-18;7547.73
1996-05-17;7514.64
1996-05-15;7541.5
1996-05-07;7493.07
1996-05-01;7445.57
1996-04-26;7452.25
1996-04-24;7441.18
1996-04-19;7422.63
1996-04-17;7417.5
1996-04-12;7401.0
1996-04-10;7479.99
1996-04-05;7430.35
1996-04-03;7412.18
1996-03-29;7372.74
1996-03-27;7391.89
1996-03-22;7448.62
1996-03-20;7396.33
1996-03-15;7364.6
1996-03-13;7340.97
1996-03-08;7360.06
1996-03-06;7361.34
1996-03-01;7383.1
1996-02-28;7420.88
1996-02-23;7377.3
1996-02-21;7355.34
1996-02-16;7328.02
1996-02-14;7264.28
1996-02-09;7260.99
1996-02-07;7290.83
1996-02-02;7167.46
1996-01-31;7126.39
1996-01-26;7149.19
1996-01-24;7112.98
1996-01-19;7134.08
1996-01-17;7213.34
1996-01-12;7207.21
1996-01-10;7228.4
1996-01-05;7229.21
1995-12-29;7239.33
1995-12-27;7179.3
1995-12-22;7140.93
1995-12-20;7138.49
1995-12-15;7104.91
1995-12-08;7062.37
1995-12-06;7030.32
1995-12-01;7025.72
1995-11-29;7100.02
1995-11-24;7134.83
1995-11-22;7080.13
1995-11-17;7068.65
1995-11-15;7064.48
1995-11-10;7137.52
1995-11-03;7123.09
1995-11-01;7098.75
1995-10-27;7101.91
1995-10-25;7117.22
1995-10-20;7078.93
1995-10-18;7083.43
1995-10-13;7070.11
1995-10-11;7111.34
1995-10-06;7119.61
1995-10-04;7135.51
1995-09-29;7127.6
1995-09-27;7032.91
1995-09-22;6984.15
1995-09-20;6907.53
1995-09-15;6903.3
1995-09-13;6943.04
1995-09-08;6944.69
1995-09-06;6910.41
1995-09-01;6890.63
1995-08-30;6857.4
1995-08-25;6837.72
1995-08-24;6789.45
1995-08-18;6789.2
1995-08-16;6921.83
1995-08-11;7039.63
1995-08-09;7046.68
1995-08-04;7072.39
1995-08-02;7029.5
1995-07-28;7038.83
1995-07-26;7128.82
1995-07-21;7237.13
1995-07-19;7248.14
1995-07-14;7263.37
1995-07-12;7201.79
1995-07-07;7293.23
1995-07-05;7255.21
1995-06-30;7168.68
1995-06-28;7154.25
1995-06-23;7384.39
1995-06-21;7275.87
1995-06-16;7571.05
1995-06-14;7719.22
1995-06-09;7796.21
1995-06-07;7789.53
1995-06-02;7858.43
1995-05-31;7986.01
1995-05-26;7963.57
1995-05-24;7927.86
1995-05-19;7912.47
1995-05-17;7850.61
1995-05-12;8062.37
1995-05-05;8291.11
1995-04-28;8234.97
1995-04-26;8170.25
1995-04-21;8126.05
1995-04-19;8182.92
1995-04-14;8029.8
1995-04-12;7960.65
1995-04-07;7981.76
1995-04-05;7928.58
1995-03-31;7880.74
1995-03-29;7834.22
1995-03-24;7703.56
1995-03-22;7632.53
1995-03-17;7607.18
1995-03-15;7518.54
1995-03-10;7461.83
1995-03-08;7480.34
1995-03-03;7199.76
1995-03-01;7072.71
1995-02-24;7010.66
1995-02-22;6895.39
1995-02-17;6728.42
1995-02-15;6569.9
1995-02-10;6486.85
1995-02-08;6446.65
1995-02-03;6453.39
1995-02-01;6459.8
1995-01-27;6370.36
1995-01-25;6372.82
1995-01-20;6145.38
1995-01-18;6036.67
1995-01-13;5855.66
1995-01-11;5780.91
1995-01-06;5661.66
1994-12-30;5514.22
1994-12-28;5422.18
1994-12-23;5349.56
1994-12-21;5345.43
1994-12-16;5287.97
1994-12-14;5217.63
1994-12-09;5178.19
1994-12-07;5103.76
1994-12-02;5090.53
1994-11-30;5060.67
1994-11-25;5004.12
1994-11-23;5000.08
1994-11-18;4965.96
1994-11-16;4972.03
1994-11-11;4983.98
1994-11-09;5002.6
1994-11-04;5034.64
1994-11-02;5054.16
1994-10-28;4997.06
1994-10-26;4962.34
1994-10-21;4887.32
1994-10-19;4827.75
1994-10-14;4738.9
1994-10-12;6221.14
1994-10-07;4491.72
1994-10-05;4218.91
1994-09-30;4083.51
1994-09-28;3894.75
1994-09-23;3876.22
1994-09-21;3665.95
1994-09-16;3596.46
1994-09-14;3559.57
1994-09-09;3478.86
1994-09-07;3434.32
1994-09-02;3383.14
1994-08-31;3304.64
1994-08-26;3337.49
1994-08-24;3356.47
1994-08-19;3300.14
1994-08-17;3258.7
1994-08-12;3237.89
1994-08-10;3206.68
1994-08-05;3205.99
1994-08-03;3167.46
1994-07-29;3144.07
1994-07-27;3134.64
1994-07-22;3144.56
1994-07-20;3167.74
1994-07-15;3160.39
1994-07-13;3179.48
1994-07-08;3104.38
1994-07-06;3074.52
1994-07-01;3056.5
1994-06-29;3068.81
1994-06-24;3025.01
1994-06-22;3026.86
1994-06-17;2986.5
1994-06-15;2974.07
1994-06-10;2946.74
1994-06-08;2917.95
1994-06-03;2892.73
1994-06-01;2889.71
1994-05-27;2868.61
1994-05-25;2852.73
1994-05-20;2835.04
1994-05-18;2822.63
1994-05-13;2791.91
1994-05-11;2778.28
1994-05-06;2778.78
1994-04-29;2736.37
1994-04-27;2712.71
1994-04-22;2699.62
1994-04-20;2644.45
1994-04-15;2635.83
1994-04-13;2622.17
1994-04-08;2605.19
1994-04-06;2595.09
1994-04-01;2601.1
1994-03-30;2626.87
1994-03-25;2606.55
1994-03-23;2580.74
1994-03-18;2574.45
1994-03-16;2562.85
1994-03-11;2557.64
1994-03-04;2529.17
1994-03-02;2476.15
1994-02-25;2450.7
1994-02-23;2337.88
1994-02-18;2314.46
1994-02-16;2320.73
1994-02-11;2288.81
1994-02-09;2332.32
1994-02-04;2331.11
1994-02-02;2344.99
1994-01-28;2302.98
1994-01-26;2308.43
1994-01-21;2315.52
1994-01-19;2246.98
1994-01-14;2036.71
1993-12-29;1870.5
1993-12-24;1869.0
1993-12-22;1858.63
1993-12-17;1847.06
1993-12-15;1844.49
1993-12-10;1835.51
1993-12-08;1843.13
1993-12-03;1819.17
1993-12-01;1832.47
1993-11-26;1804.49
1993-11-24;1783.37
1993-11-19;1778.27
1993-11-17;1777.27
1993-11-12;1738.36
1993-11-10;1740.18
1993-11-05;1746.08
1993-11-03;1745.51
1993-10-29;1756.11
1993-10-27;1763.29
1993-10-22;1782.94
1993-10-20;1775.54
1993-10-13;1826.82
1993-10-08;1814.06
1993-10-06;1779.44
1993-10-01;1764.96
1993-09-29;1811.71
1993-09-24;1971.88
1993-09-22;1588.19
1993-09-17;1565.4
1993-09-15;1551.25
1993-09-10;1536.62
1993-09-08;1521.55
1993-09-03;1487.48
1993-09-01;1480.81
1993-08-27;1462.73
1993-08-25;1479.49
1993-08-20;1491.16
1993-08-18;1463.46
1993-08-13;1452.63
1993-08-11;1465.23
1993-08-06;1480.48
1993-08-04;1477.84
1993-07-30;1479.8
1993-07-28;1488.81
1993-07-23;1523.09
1993-07-21;1514.29
1993-07-16;1537.5
1993-07-14;1528.0
1993-07-09;1571.85
1993-07-07;1593.56
1993-07-02;1582.15
1993-06-30;1583.64
1993-06-25;1569.69
1993-06-23;1601.24
1993-06-18;1640.23
1993-06-16;1709.38
1993-06-09;1675.1
1993-06-04;1649.59
1993-06-02;1637.79
1993-05-28;1546.17
1993-05-26;1476.48
1993-05-21;1451.55
1993-05-19;1431.07
1993-05-14;1358.24
1993-05-12;1317.28
1993-05-07;1298.71
1993-04-30;1295.07
1993-04-28;1286.21
1993-04-23;1224.3
1993-04-21;1213.43
1993-04-16;1204.49
1993-04-14;1182.09
1993-04-09;1120.36
1993-04-07;1075.4
1993-04-02;1045.61
1993-03-31;1020.19
1993-03-26;1010.27
1993-03-24;1012.66
1993-03-19;967.15
1993-03-17;953.28
1993-03-12;936.92
1993-03-10;934.38
1993-03-05;937.33
1993-03-03;936.18
1993-02-26;845.8
1993-02-24;839.81
1993-02-19;801.89
1993-02-17;796.85
1993-02-12;798.28
1993-02-10;801.95
1993-02-05;821.39
1993-02-03;836.26
1993-01-29;869.73
1993-01-27;886.65
1993-01-22;760.45
1993-01-20;735.95
1993-01-15;685.1
1993-01-13;660.01
1993-01-06;627.79
1992-12-30;624.03
1992-12-25;633.56
1992-12-23;646.9
1992-12-18;655.82
1992-12-16;652.71
1992-12-11;656.36
1992-12-09;669.48
1992-12-04;615.51
1992-12-02;630.92
1992-11-27;682.48
1992-11-25;684.45
1992-11-20;683.65
1992-11-18;679.84
1992-11-13;639.6
1992-11-11;608.25
1992-11-06;618.85
1992-11-04;604.57
1992-10-30;627.05
1992-10-28;618.39
1992-10-23;595.61
1992-10-21;599.84
1992-10-16;576.86
1992-10-14;570.14
1992-10-09;565.46
1992-10-07;590.22
1992-10-02;538.59
1992-09-30;441.96
1992-09-25;422.34
1992-09-23;412.59
1992-09-18;359.93
1992-09-16;389.13
1992-09-11;399.4
1992-09-09;414.51
1992-09-04;420.14
1992-09-02;418.26
1992-08-28;405.84
1992-08-26;334.18
1992-08-21;314.42
1992-08-19;313.11
1992-08-14;312.98
1992-08-12;311.84
1992-08-07;307.63
1992-08-05;309.81
1992-07-31;308.59
1992-07-29;310.38
1992-07-24;296.76
1992-07-22;289.21
1992-07-17;260.08
1992-07-15;250.18
1992-07-10;251.09
1992-07-08;249.83
1992-07-03;257.54
1992-07-01;238.56
